user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
AgrahriNikhil,ofcourse its a Dark World,Twitter for Android,,2022-08-17 06:02:40,False,269,"This Is Vedha, The One and Only One, #VijaySethupathi 

Just 20 seconds looks his Manner, The Full movie is On YouT… https://t.co/hWoogtthdx",5,False
aryanoffcl,,Twitter for Android,,2022-08-17 06:02:08,False,58,"@arjunk26 I think you don't have to say anything on #BoycottbollywoodForever 
Your Acting is sufficient to boycott… https://t.co/DAo8Fq4p07",1,False
SunilMohan1958,"New Jersey, USA",Twitter for Android,,2022-08-17 06:01:38,True,108,@tanuj_garg @taapsee @EktaaRKapoor @SunirKheterpal @anuragkashyap72 Why supposedly creative bollywood is bereft of… https://t.co/FXZB0H60Gc,1,False
hireshvshetty,,Twitter for Android,,2022-08-17 06:01:15,True,69,"@arjunk26 #ArjunKapoor #BoycottbollywoodForever didn't know that foot in the mouth disease is so contagious, an epi… https://t.co/K3rhEdx110",1,False
bhuvikal,India,Twitter for iPhone,,2022-08-17 06:01:01,True,2424,#ArjunKapoor should ask #Bollywood to stop making films and teach a lesson to #BoycottbollywoodForever brigade. If… https://t.co/lqIBpVvPwv,1,False
I_m_sampad,India,Twitter Web App,,2022-08-17 06:00:48,False,111,@GabbbarSingh It seems this trend has had a deep impact on the #copywood . Maza aa raha hai. #BoycottbollywoodForever,1,False
NitishSen07, India,Twitter for Android,,2022-08-17 06:00:47,False,35,@Dr_RizwanAhmed Ham dekhenge.... #BoycottbollywoodForever  ... The so called bollywood.. Who boycotted Kashmir file… https://t.co/UXkTKB8tdy,1,False
AlpineFowl,,Twitter for Android,,2022-08-17 06:00:39,False,233,"@GemsOfBollywood None from the #UrduWood

#BoycottbollywoodForever",1,False
Yeda456,,Twitter for Android,,2022-08-17 06:00:34,False,84,"Some well known TikTok artist or an Instagram influencer earns more than that 🤣
#BoycottPathanMovie… https://t.co/kCjl6UaVPc",2,False
imrk65,"New Delhi, India",Twitter for Android,,2022-08-17 06:00:30,False,408,"@AMIT_GUJJU Our constitution gives us right to freedom of speech Mr @arjunk26 , it is inalienable, do you understan… https://t.co/giZTZVDAsT",0,False
glamsham,"Mumbai, India",Twitter Web App,,2022-08-17 06:00:08,True,243,"Netizens call for the boycott of Shah Rukh Khan’s Pathan

#Glamsham #BoycottShahRukhKhan #BoycottPathanMovie… https://t.co/n5y8iqOUhs",0,False
AmanKum22049595,Agra Uttar Pradesh,Twitter for Android,,2022-08-17 05:59:07,False,137,"#BoycottbollywoodForever 
#ArjunKapoor #BoycottVikramVedha
Ye bhi actor haii 😅 
Arjun Kapoor says “Bollywood was to… https://t.co/DRcf4akQrI",0,False
infiniteanime2,a country who invented yoga,Twitter for Android,,2022-08-17 05:59:02,False,457,End of the day these bollywood celebrities will move to the UK Canada or USA or may be Australia… https://t.co/cUQ6AfrUjq,0,False
itsRekhaSingh,,Twitter for Android,,2022-08-17 05:58:29,False,85,"No Bollywood movies 
 #BoycottbollywoodForever 

What Stopping CBI InSSRCase",1,False
KumarManoj__,"New Delhi, India",Twitter for Android,,2022-08-17 05:58:11,False,363,"#BoycottLaalSinghChaddha
As much as Bollywood hates Sanatan Dharma. Sanatani also hates Bollywood 1000 times.… https://t.co/nu6mfCzVlq",1,False
JaiDeep94259074,,Twitter for Android,,2022-08-17 05:58:04,False,0,"People watched bollywood movies cause they didn't have choice.
Now, they have hollywood, Tamil, Telugu, Kannada, Ma… https://t.co/tra5iOe1gN",0,False
ShonaliMishra25,"Bharat,भारतवर्ष,आर्यावर्त",Twitter for Android,,2022-08-17 05:57:56,False,171,"Arjun Kapoor Warns the audiences about not watching #Whoreduwood movies.
Public - Challenge Accepted.… https://t.co/VQuBuoIBx7",2,False
KTM269,India,Twitter for Android,,2022-08-17 05:57:55,False,5,Boycott everyone and everything don't even breath Boycott oxygen CO2 Boycott government and its opposition too don'… https://t.co/wq7weVdlDv,1,False
rajanrastogi_,India,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='4b36cff7e8d72924', url='https://api.twitter.com/1.1/geo/id/4b36cff7e8d72924.json', place_type='city', name='Pilkhuwa', full_name='Pilkhuwa, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[77.628038, 28.698366], [77.669591, 28.698366], [77.669591, 28.720796], [77.628038, 28.720796]]]), attributes={})",2022-08-17 05:57:36,True,113,@ishkarnBHANDARI So #BoycottbollywoodForever simple 🫡,0,False
nomadsden,,Twitter for Android,,2022-08-17 05:57:08,False,374,@Tushar_KN Making @arjunk26 speaks for Bollywood against #BoycottbollywoodForever lobby is the real masterstrok. Hi… https://t.co/sM3BEaw6ou,0,False
Rahulku61041614,,Twitter for Android,,2022-08-17 05:57:05,False,42,What a losser Bezzati ki bhi had hoti hai.😄😄😄 #BoycottbollywoodForever #ArjunKapoor https://t.co/7MEdPNi83w,0,False
Sillyanxious,,Twitter for Android,,2022-08-17 05:56:45,False,23,"@raj7rao @BOWorldwide @iHrithik @iamsrk @BeingSalmanKhan @akshaykumar There are more issues like rape, poverty, war… https://t.co/yui2XMMFOU",0,False
Ashujimmy123,India,Twitter for iPhone,,2022-08-17 05:55:00,False,57,#ArjunKapoor you keep on doing what you are good at. i.e. doing drugs and we will keep on doing what we are good at… https://t.co/yETEZdEu0G,1,False
DrNatasha38,Mumbai,Twitter Web App,,2022-08-17 05:54:43,False,0,"Arjun Kapoor on Boycott Bollywood 
People taking advantage of our silence, We are too nice.
What Bollywood will do,… https://t.co/K4TO1zfsPe",1,False
swashkumar,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='3287270a68df463f', url='https://api.twitter.com/1.1/geo/id/3287270a68df463f.json', place_type='city', name='Jhumri Tilaiya', full_name='Jhumri Tilaiya, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[85.508388, 24.419297], [85.550333, 24.419297], [85.550333, 24.452499], [85.508388, 24.452499]]]), attributes={})",2022-08-17 05:54:19,True,21,"@brand_amendra Now our eyes are open. 
#BoycottbollywoodForever",0,False
AkshayBatra2608,,Twitter for Android,,2022-08-17 05:54:18,False,149,"This is what #ArjunKapoor did:
#BoycottbollywoodForever https://t.co/vI09mgoWqG",1,False
sanatani_patel,,Twitter for Android,,2022-08-17 05:54:16,False,89,"Need to say more ? 🤣

#BoycottPathanMovie #BoycottbollywoodForever #BoycottbollywoodCompletely #BoycottVikramVedha… https://t.co/XEpDJUycXd",0,False
sanatani_patel,,Twitter for Android,,2022-08-17 05:53:53,False,89,"#BoycottbollywoodForever
#BoycottVikramVedha
#KashmirFiles
#boycottLaalSinghChadha

Last night I saw Karthikeya 1 -… https://t.co/AAQwoWCvSL",0,False
dsaini6179,"New Delhi, India",Twitter for Android,,2022-08-17 05:53:23,True,660,"Pigs never bhi legend
#EktaKapoor #BoycottBrahmastra #BoycottVikramVedha #BoycottbollywoodForever",0,False
786_pkmkb,,Twitter Web App,,2022-08-17 05:52:52,False,34,"Why are you boycotting pathan?

#BoycottBrahmastra 
#BoycottPathaan #BoycottLalSinghChaddha… https://t.co/cCbQIUHABv",0,False
swashkumar,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='3287270a68df463f', url='https://api.twitter.com/1.1/geo/id/3287270a68df463f.json', place_type='city', name='Jhumri Tilaiya', full_name='Jhumri Tilaiya, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[85.508388, 24.419297], [85.550333, 24.419297], [85.550333, 24.452499], [85.508388, 24.452499]]]), attributes={})",2022-08-17 05:52:32,True,21,"@team_hyv I am aggressively ready.
#BoycottbollywoodForever",0,False
Yadav01Sumit,"Patna, India",Twitter for Android,,2022-08-17 05:52:09,False,337,"What you see in this photo
difference between south movie and bollywood.
#BoycottPathanMovie… https://t.co/4KxbaE2NNe",0,False
sanatani_patel,,Twitter for Android,,2022-08-17 05:51:27,False,89,"#BoycottVikramVedha
Boycott CopyWood Forever

#BoycottPathanMovie 
#BoycottBrahmastra
#BoycottLalSinghChaddha
Justi… https://t.co/RwvouVzXWC",0,False
swashkumar,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='3287270a68df463f', url='https://api.twitter.com/1.1/geo/id/3287270a68df463f.json', place_type='city', name='Jhumri Tilaiya', full_name='Jhumri Tilaiya, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[85.508388, 24.419297], [85.550333, 24.419297], [85.550333, 24.452499], [85.508388, 24.452499]]]), attributes={})",2022-08-17 05:51:15,True,21,"@NupurReal_ Yes, I am always ready. 
#BoycottbollywoodForever",0,False
akkii0007,India,Twitter for Android,,2022-08-17 05:50:14,False,120,"#BoycottbollywoodForever I have been in Chennai for almost 3 years, there is a lot of respect for South Indian peop… https://t.co/Ou91dn1ZxE",0,False
swashkumar,,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='3287270a68df463f', url='https://api.twitter.com/1.1/geo/id/3287270a68df463f.json', place_type='city', name='Jhumri Tilaiya', full_name='Jhumri Tilaiya, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[85.508388, 24.419297], [85.550333, 24.419297], [85.550333, 24.452499], [85.508388, 24.452499]]]), attributes={})",2022-08-17 05:50:01,True,21,"@IGDBakshi_IN Yes, I am so much happy.
#BoycottbollywoodForever",0,False
Yadav01Sumit,"Patna, India",Twitter for Android,,2022-08-17 05:49:49,False,337,"my  answer to those critics who says why u boycotykhans. When they can't respect the nation, my religion hinduism,… https://t.co/3fuQImhssA",3,False
RitulTiwari9,"Uttar Pradesh, India",Twitter for Android,,2022-08-17 05:48:29,False,275,Dearest @arjunk26. I'm an Indian Audience &amp; you may verify. Can you shut up for a while. Are you have a Brain in yo… https://t.co/N9QOiCgUXM,1,False
jhaprachi1994,"Patna, Bihar",Twitter Web App,,2022-08-17 05:48:22,False,1057,The 2nd hand Arjun Malaika Kapoor has decided to #BoycottIndianAudience in response to the Boycott culture of Audie… https://t.co/8xkwlWsJz1,0,False
Rajdelhi108,,Twitter for Android,,2022-08-17 05:47:55,False,8,Brahmastra will be the flop of the century. Boycott Brahmaastra #BoycottbollywoodForever,0,False
siezeyourday,,Twitter for Android,,2022-08-17 05:47:42,False,59,@Sadhvi_prachi Why doing selective boycott. Just boycott the entire bollywood. #BoycottbollywoodForever #BoycottBollywood,0,False
GoenkaHimmat,,Twitter for Android,,2022-08-17 05:47:34,False,1,"@ripan101 The movie itself had to bow out!
#BoycottBollywoodForever",0,False
BirwatkarAmita,Mumbai,Twitter for Android,,2022-08-17 05:46:14,False,296,"The end is very near

#BoycottPathanMovie
#BoycottVikramVedha
#BoycottLalSinghChadha
#BoycottbollywoodForever https://t.co/hL7ijmUOTW",5,False
PiyaliBh,India,Twitter for iPhone,,2022-08-17 05:45:37,False,1585,"@keesain99 😅😅🔥🔥💯

What Stopping CBI InSSRCase 

#BoycottPathanMovie
#BoycottbollywoodForever 💯",1,False
Priyank74685077,UP India,Twitter for iPhone,,2022-08-17 05:44:31,False,40,Boycott south movies that have Bollywood bimbos . They will destroy the south movies with their vulgarity and nudit… https://t.co/wqE0MuveSw,0,False
GopiIssar,"New Delhi, India ",Twitter Web App,,2022-08-17 05:44:15,False,2,Dearest @arjunk26. I'm an Indian Audience &amp; you may verify. Can you shut up for a while. Are you have a Brain in yo… https://t.co/WOVURPMpUA,0,False
Rajdelhi108,,Twitter for Android,,2022-08-17 05:44:08,False,8,Complete boycott of bollywood which shows any thing against hinduism.  They have to out other gods in bathroom as d… https://t.co/6D6eAnwRq2,0,False
BirwatkarAmita,Mumbai,Twitter for Android,,2022-08-17 05:43:36,False,296,@sumitsaurabh Actually what is left out of bollywood is 1% counting mei bhi Hera pheri Kari hai..… https://t.co/77YCCiJ1Nu,1,False
dikshit_mayank,"New Delhi, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='b850c1bfd38f30e0', url='https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', place_type='country', name='India', full_name='India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 37.07827], [67.997691, 37.07827]]]), attributes={})",2022-08-17 05:43:27,True,158,"karmanyeva-adhikaraste ma phalesu kadachana’, which means, ‘Be active, never be inactive, and don’t react to the ou… https://t.co/NtCY8jYXch",0,False
KumarManoj__,"New Delhi, India",Twitter for Android,,2022-08-17 05:43:24,False,363,#BoycottLalSinghChaddhaKindly Note 🤪 #BoycottLalSinghChaddha #BoycottbollywoodForever #BoycottbollywoodCompletely… https://t.co/9tgyYknOKr,0,False
KumarManoj__,"New Delhi, India",Twitter for Android,,2022-08-17 05:42:56,False,363,Kindly Note 🤪 #BoycottLalSinghChaddha #BoycottbollywoodForever #BoycottbollywoodCompletely #BoycottBollywood… https://t.co/4bktrpS6iK,0,False
AgrahriNikhil,ofcourse its a Dark World,Twitter for Android,,2022-08-17 05:42:51,False,269,"#KaranShuwar and #AnanyaPanday using

#Tollywood
SuperStar🥺 #VijayDevarakonda

So that People fund the BullyDaWood… https://t.co/q5VJe4qBjr",10,False
AgrahriNikhil,ofcourse its a Dark World,Twitter for Android,,2022-08-17 05:42:32,False,269,"#KaranShuwar and #AnanyaPanday using

#Tollywood
SuperStar🥺 #VijayDevarakonda

So that People fund the BullyDaWood… https://t.co/LjhbIPU01b",4,False
AgrahriNikhil,ofcourse its a Dark World,Twitter for Android,,2022-08-17 05:41:52,False,269,"#KaranShuwar and #AnanyaPanday using

#Tollywood
SuperStar🥺 #VijayDevarakonda

So that People fund the BullyDaWood… https://t.co/wzRPOERxfI",5,False
Yadav01Sumit,"Patna, India",Twitter for Android,,2022-08-17 05:41:50,False,337,"😡😡😡
Chadda Ke Baad AB Pathan ki Bari...
 Boycott 3 Movie Of 3 Khan 👇
1). LalSingh Chadda
2). Pathan 
3). Bhaijaan… https://t.co/VGkRIIOky5",1,False
Queen0Bollywood,India,Twitter Web App,,2022-08-17 05:41:35,False,674,"#BipashaBasu and #KaranSinghGrover took to social media to announce their pregnancy But turning fans into enemies,… https://t.co/A7uZLT2mAK",2,False
Shankartruth,"Sawai Madhopur, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='2f4ddffe675bfdf6', url='https://api.twitter.com/1.1/geo/id/2f4ddffe675bfdf6.json', place_type='city', name='Sawai Madhopur', full_name='Sawai Madhopur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[76.068744, 25.738391], [76.547115, 25.738391], [76.547115, 26.211288], [76.068744, 26.211288]]]), attributes={})",2022-08-17 05:41:24,True,29,"#BoycottbollywoodForever 
#ArjunKapoor #BoycottbollywoodCompletely

Arjun Kapoor says “Bollywood was too 'decent',… https://t.co/csYl6aaMAs",1,False
Yadav01Sumit,"Patna, India",Twitter for Android,,2022-08-17 05:41:05,False,337,"#BoycottVikramVedha
Boycott CopyWood Forever

#BoycottPathanMovie 
#BoycottBrahmastra
#BoycottLalSinghChaddha
Justi… https://t.co/E6g2ebEnSO",2,False
SSRMU1986TOF,Far away from milky galaxy 🌌✨,Twitter for Android,,2022-08-17 05:41:02,False,70,@manisha_1604 @nisshaa12 @PMOIndia @HMOIndia @narcoticsbureau @dir_ed @RijijuOffice @Kridha_Pro @republic… https://t.co/B1HD6N5puo,13,False
IQueenBee2,,Twitter Web App,,2022-08-17 05:41:01,False,3455,"One day #Bollywood will turn out like this...😂
#BoycottbollywoodForever #TeJran 
#StockMarket #BilkisBanoCase… https://t.co/cBiqyY2XUG",1,False
TT5Roblox,대한민국 서울,Twitter for Android,,2022-08-17 05:40:41,False,974,"Why Malaika's unemployed boyfriend is concerned about #Bollywood ?

I don't understand 

#ArjunKapoor #Pathaan… https://t.co/PuzRYmwKNw",3,False
Yadav01Sumit,"Patna, India",Twitter for Android,,2022-08-17 05:40:18,False,337,"Dear Indians 🇮🇳🕉️
Wake Up smell the coffee #Hindus
LSC 🇵🇰is a scam of divide Sanatani 🕉️(Hindus &amp; Sikhs)… https://t.co/AxdPuMKtwA",1,False
BirwatkarAmita,Mumbai,Twitter for Android,,2022-08-17 05:39:52,False,296,@KaminiBalsara Ye kya sikhayega public ko ? Iska koi existance hi nahi hai... Looser wants to teach lessons to peop… https://t.co/L64QOZZ1pu,0,False
JustAshees,"Bengaluru, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022ADC177070>, id='022589ff1f8fd173', url='https://api.twitter.com/1.1/geo/id/022589ff1f8fd173.json', place_type='city', name='Brahmapur', full_name='Brahmapur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022ADC177070>, type='Polygon', coordinates=[[[84.35093, 18.983882], [84.916407, 18.983882], [84.916407, 19.429849], [84.35093, 19.429849]]]), attributes={})",2022-08-17 05:39:41,True,581,#ArjunKapoor couldn't become an actor but has successfully truned himself as a Dildo for a 48 years old.… https://t.co/850LvkaD2d,1,False
